state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Coriander(Leaves),I Sort,Local,2025-12-28,4500.0,5000.0,4750.0
Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,2500.0,2500.0,2500.0
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,4000.0,4000.0,4000.0
Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,4000.0,5000.0,4500.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,2000.0,2600.0,2300.0
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,4000.0,4500.0,4250.0
Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,4000.0,4500.0,4250.0
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,1600.0,2000.0,1800.0
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,2000.0,2000.0,2000.0
Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,1500.0,2000.0,1750.0
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,5000.0,5500.0,5250.0
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,5500.0,6000.0,5750.0
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,4000.0,4500.0,4250.0
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,4600.0,5000.0,4800.0
Tamil Nadu,Vellore,Vellore APMC,Coriander(Leaves),I Sort,Local,2025-12-28,3000.0,3000.0,3000.0
Tamil Nadu,Dharmapuri,AJattihalli(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,3800.0,4000.0,3900.0
Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,6500.0,7000.0,6750.0
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2025-12-28,5000.0,6000.0,5500.0
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Arhar(Tur/Red Gram)(Whole),Arhar (Whole),Local,2025-12-28,7000.0,7000.0,7000.0
Tamil Nadu,Vellore,Vellore APMC,Arhar(Tur/Red Gram)(Whole),Arhar (Whole),Local,2025-12-28,6000.0,6000.0,6000.0
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ) APMC,Arhar(Tur/Red Gram)(Whole),Arhar (Whole),Local,2025-12-28,4300.0,4600.0,4450.0
Tamil Nadu,Theni,Theni(Uzhavar Sandhai ) APMC,Arhar(Tur/Red Gram)(Whole),Arhar (Whole),Local,2025-12-28,6000.0,6000.0,6000.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Arhar(Tur/Red Gram)(Whole),Arhar (Whole),Local,2025-12-28,5500.0,6000.0,5750.0
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ) APMC,Arhar(Tur/Red Gram)(Whole),Arhar (Whole),Local,2025-12-28,6000.0,7000.0,6500.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Arhar(Tur/Red Gram)(Whole),Arhar (Whole),Local,2025-12-28,6000.0,7000.0,6500.0
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ) APMC,Green Peas,Green Peas,Local,2025-12-28,8500.0,9000.0,8750.0
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ) APMC,Green Peas,Green Peas,Local,2025-12-28,5700.0,6000.0,5850.0
Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Green Peas,Green Peas,Local,2025-12-28,5000.0,6000.0,5500.0
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Green Peas,Green Peas,Local,2025-12-28,5000.0,5000.0,5000.0
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ) APMC,Green Peas,Green Peas,Local,2025-12-28,5000.0,5800.0,5400.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Green Peas,Green Peas,Local,2025-12-28,5000.0,5500.0,5250.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ) APMC,Green Peas,Green Peas,Local,2025-12-28,5200.0,5800.0,5500.0
Tamil Nadu,Thiruvarur,Tiruthuraipoondi(Uzhavar Sandhai ) APMC,Chikoos(Sapota),Sapota,Local,2025-12-28,4000.0,4000.0,4000.0
Tamil Nadu,Coimbatore,Vadavalli(Uzhavar Sandhai ) APMC,Chikoos(Sapota),Sapota,Local,2025-12-28,3500.0,4000.0,3750.0
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Chikoos(Sapota),Sapota,Local,2025-12-28,3000.0,3600.0,3300.0
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Chikoos(Sapota),Sapota,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ) APMC,Chikoos(Sapota),Sapota,Local,2025-12-28,3300.0,4000.0,3650.0
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Chikoos(Sapota),Sapota,Local,2025-12-28,3800.0,4000.0,3900.0
Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Chikoos(Sapota),Sapota,Local,2025-12-28,4000.0,4000.0,4000.0
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Chikoos(Sapota),Sapota,Local,2025-12-28,3500.0,4000.0,3750.0
Tamil Nadu,Coimbatore,Singanallur(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Coimbatore,Sundarapuram(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,3000.0,3000.0,3000.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,4000.0,4500.0,4250.0
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,3500.0,3500.0,3500.0
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,2800.0,3000.0,2900.0
Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,3500.0,4000.0,3750.0
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Papaya,Papaya,Local,2025-12-28,3500.0,4000.0,3750.0
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,3000.0,3000.0,3000.0
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,3000.0,4000.0,3500.0
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ) APMC,Water Melon,Water Melon,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ) APMC,Water Melon,Water Melon,Local,2025-12-28,1200.0,1500.0,1350.0
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ) APMC,Mousambi(Sweet Lime),Mousambi,Local,2025-12-28,6000.0,7000.0,6500.0
Tamil Nadu,Coimbatore,Vadavalli(Uzhavar Sandhai ) APMC,Mousambi(Sweet Lime),Mousambi,Local,2025-12-28,5000.0,6000.0,5500.0
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Mousambi(Sweet Lime),Mousambi,Local,2025-12-28,6000.0,7000.0,6500.0
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ) APMC,Mousambi(Sweet Lime),Mousambi,Local,2025-12-28,6600.0,6600.0,6600.0
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ) APMC,Mousambi(Sweet Lime),Mousambi,Local,2025-12-28,6000.0,7000.0,6500.0
Tamil Nadu,Thanjavur,Papanasam(Uzhavar Sandhai ) APMC,Tomato,Deshi,Local,2025-12-28,5400.0,6000.0,5700.0
Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ) APMC,Tomato,Deshi,Local,2025-12-28,5000.0,6000.0,5500.0
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Tomato,Deshi,Local,2025-12-28,5500.0,7000.0,6250.0
Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ) APMC,Tomato,Deshi,Local,2025-12-28,5000.0,6000.0,5500.0
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Tomato,Deshi,Local,2025-12-28,6500.0,7000.0,6750.0
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ) APMC,Tomato,Deshi,Local,2025-12-28,4500.0,5000.0,4750.0
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ) APMC,Tomato,Deshi,Local,2025-12-28,4500.0,5000.0,4750.0
Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Tomato,Deshi,Local,2025-12-28,6000.0,7000.0,6500.0
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Tomato,Deshi,Local,2025-12-28,5500.0,6200.0,5850.0
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Tomato,Deshi,Local,2025-12-28,6400.0,6400.0,6400.0
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ) APMC,Tomato,Deshi,Local,2025-12-28,5500.0,6200.0,5850.0
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ) APMC,Tomato,Deshi,Local,2025-12-28,6000.0,6500.0,6250.0
Tamil Nadu,Chengalpattu,Guduvancheri(Uzhavar Sandhai ) APMC,Tomato,Deshi,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ) APMC,Tomato,Deshi,Local,2025-12-28,5800.0,5800.0,5800.0
Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Tomato,Deshi,Local,2025-12-28,5000.0,6000.0,5500.0
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ) APMC,Tomato,Deshi,Local,2025-12-28,5000.0,6000.0,5500.0
Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,4200.0,4400.0,4300.0
Tamil Nadu,Nagapattinam,Mayiladuthurai(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,4500.0,5000.0,4750.0
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,4000.0,4500.0,4250.0
Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,6000.0,6000.0,6000.0
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,4200.0,4400.0,4300.0
Tamil Nadu,Namakkal,Paramathivelur(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,5400.0,6000.0,5700.0
Tamil Nadu,Coimbatore,Kurichi(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,4500.0,5000.0,4750.0
Tamil Nadu,Coimbatore,Sundarapuram(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,4500.0,5000.0,4750.0
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,4500.0,4800.0,4650.0
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,4400.0,4800.0,4600.0
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,4600.0,4600.0,4600.0
Tamil Nadu,Erode,Gobichettipalayam(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,3600.0,3800.0,3700.0
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,3000.0,3600.0,3300.0
Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,3500.0,4000.0,3750.0
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,5500.0,5800.0,5650.0
Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,2800.0,3000.0,2900.0
Tamil Nadu,Coimbatore,Sulur(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2025-12-28,4400.0,5000.0,4700.0
Tamil Nadu,Dharmapuri,Pennagaram(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,3600.0,3800.0,3700.0
Tamil Nadu,Theni,Bodinayakanur(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,5500.0,5700.0,5600.0
Tamil Nadu,Chengalpattu,Guduvancheri(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,4500.0,5000.0,4750.0
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,7000.0,8000.0,7500.0
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,3500.0,4000.0,3750.0
Tamil Nadu,Thiruvarur,Tiruthuraipoondi(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,7000.0,7000.0,7000.0
Tamil Nadu,Thanjavur,Papanasam(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,6000.0,6000.0,6000.0
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,5000.0,6000.0,5500.0
Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,6000.0,6000.0,6000.0
Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,5000.0,6000.0,5500.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,4000.0,5000.0,4500.0
Tamil Nadu,Vellore,Vellore APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,4000.0,4500.0,4250.0
Tamil Nadu,Villupuram,Ulundurpettai APMC,Bitter gourd,Bitter Gourd,Local,2025-12-28,7000.0,7000.0,7000.0
Tamil Nadu,Thanjavur,Papanasam(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,4600.0,4600.0,4600.0
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,1200.0,1500.0,1350.0
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,1500.0,2000.0,1750.0
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,1600.0,2000.0,1800.0
Tamil Nadu,Namakkal,Paramathivelur(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,1200.0,1500.0,1350.0
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,1500.0,1800.0,1650.0
Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,1500.0,2000.0,1750.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,1400.0,1800.0,1600.0
Tamil Nadu,Dindigul,Vedasanthur(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,1200.0,1600.0,1400.0
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Erode,Thalavadi(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,1500.0,2000.0,1750.0
Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,3000.0,3600.0,3300.0
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,4000.0,4000.0,4000.0
Tamil Nadu,Coimbatore,Sulur(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,3000.0,3500.0,3250.0
Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,1800.0,2000.0,1900.0
Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2025-12-28,2500.0,2500.0,2500.0
Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Cuddalore,Viruthachalam(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,3000.0,3000.0,3000.0
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,2000.0,2500.0,2250.0
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,2000.0,2500.0,2250.0
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,1800.0,2000.0,1900.0
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,3000.0,3000.0,3000.0
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,1500.0,2000.0,1750.0
Tamil Nadu,Thirunelveli,Kandiyaperi(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,1800.0,2000.0,1900.0
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Kancheepuram,Kancheepuram(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,1500.0,2000.0,1750.0
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,3000.0,3000.0,3000.0
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,3500.0,3500.0,3500.0
Tamil Nadu,Coimbatore,Singanallur(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,3000.0,3400.0,3200.0
Tamil Nadu,Theni,Devaram(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,2800.0,3000.0,2900.0
Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,3000.0,3000.0,3000.0
Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,2025-12-28,1500.0,2000.0,1750.0
Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,1600.0,2000.0,1800.0
Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,2500.0,2500.0,2500.0
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,2000.0,2000.0,2000.0
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,1000.0,1200.0,1100.0
Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,1600.0,2000.0,1800.0
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,1500.0,2000.0,1750.0
Tamil Nadu,Vellore,Vellore APMC,Pumpkin,Pumpkin,Local,2025-12-28,2000.0,2000.0,2000.0
Tamil Nadu,Erode,Gobichettipalayam(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,2200.0,2500.0,2350.0
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,1800.0,1800.0,1800.0
Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,3000.0,3000.0,3000.0
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,2500.0,3000.0,2750.0
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,1500.0,2000.0,1750.0
Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,1500.0,2000.0,1750.0
Tamil Nadu,Theni,Theni(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,1500.0,1500.0,1500.0
Tamil Nadu,Thanjavur,Papanasam(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,2500.0,2500.0,2500.0
Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,3000.0,3000.0,3000.0
Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,2000.0,2000.0,2000.0
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2025-12-28,1500.0,2000.0,1750.0
Tamil Nadu,Dharmapuri,AJattihalli(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,3400.0,3600.0,3500.0
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,5600.0,5600.0,5600.0
Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,5000.0,5000.0,5000.0
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,3500.0,4500.0,4000.0
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,3400.0,3400.0,3400.0
Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,3800.0,4500.0,4150.0
Tamil Nadu,Theni,Theni(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2025-12-28,3000.0,3500.0,3250.0
